Wavelength (nm),Absorbance,"Energy, eV",Direct transition,Indirect transition
275.5,10.206,4.500907441016334,2110.1401061735633,6.777629478144457
276.0,10.271,4.492753623188406,2129.3677126864113,6.793016448071366
276.5,10.284,4.4846292947558775,2127.0477280341656,6.791165413039904
277.0,10.297,4.4765342960288805,2124.737376460009,6.78932055851021
277.5,10.23,4.468468468468468,2089.6264788897,6.7610969843977555
278.0,10.282,4.460431654676259,2103.337561492676,6.772160532162634
278.5,10.314,4.452423698384201,2108.8574559092854,6.776599296486007
279.0,10.366,4.444444444444445,2122.547279012346,6.787570339312228
279.5,10.31,4.43649373881932,2092.1705109750674,6.763153883154455
280.0,10.342,4.428571428571429,2097.6661715102045,6.767590835318409
280.5,10.335,4.420677361853833,2087.365980153851,6.759267751373618
281.0,10.346,4.412811387900356,2084.3741508035614,6.756844427631665
281.5,10.29,4.404973357015986,2054.5528699652014,6.73254601497045
282.0,10.283,4.397163120567376,2044.4892214476126,6.724286457966698
282.5,10.316,4.389380530973451,2050.3553366509514,6.729104662399161
283.0,10.33,4.381625441696113,2048.6659171671513,6.72771809848784
283.5,10.324,4.37389770723104,2039.075167083166,6.719830349752385
284.0,10.268,4.366197183098592,2009.9183269986122,6.695678656869395
284.5,10.269,4.3585237258347975,2003.249931568039,6.690118096162244
285.0,10.309,4.350877192982456,2011.8089207214523,6.697252644365161
285.5,10.36,4.343257443082312,2024.6532547747063,6.707916748911897
286.0,10.366,4.335664335664336,2019.9178779598026,6.703991087665354
286.5,10.369,4.328097731239093,2014.0389567001391,6.699107804418298
287.0,10.408,4.320557491289199,2022.1536141800916,6.7058453881175915
287.5,10.414,4.3130434782608695,2017.4501805925138,6.701942612601863
288.0,10.426,4.305555555555555,2015.0871611882712,6.6999792702830225
288.5,10.404,4.298093587521664,1999.6427937680407,6.687104432007578
289.0,10.405,4.290657439446367,1993.1126883059346,6.681638321357977
289.5,10.418,4.2832469775474955,1991.2002603786525,6.680034955903285
290.0,10.422,4.275862068965517,1985.8640423115335,6.675554994362537
290.5,10.467,4.268502581755594,1996.16090302375,6.684191538491084
291.0,10.469,4.261168384879725,1990.0674299264297,6.679084654449728
291.5,10.522,4.253859348198971,2003.377754483376,6.690224813991648
292.0,10.534,4.2465753424657535,2001.0792815912932,6.688305066123573
292.5,10.541,4.239316239316239,1996.8951222803714,6.684806091326246
293.0,10.497,4.2320819112627985,1973.5063313305916,6.665145446464435
293.5,10.494,4.2248722316865415,1965.6639773583809,6.658514038381129
