Wavelength (nm),Absorbance,"Energy, eV",Direct transition,Indirect transition
250.5,9.927,4.950099800399202,2414.704289949442,7.009967240905115
251.0,9.963,4.940239043824701,2422.569181035222,7.0156682927306
251.5,9.941,4.930417495029821,2402.3016475398113,7.000948529884465
252.0,9.944,4.920634920634921,2394.222567296549,6.995054942657252
252.5,9.903,4.910891089108911,2365.1253528618763,6.973704500152379
253.0,9.91,4.901185770750988,2359.1178515521256,6.969271912340793
253.5,9.953,4.891518737672584,2370.257072517691,6.977484216825949
254.0,9.951,4.881889763779528,2359.9857985243975,6.9699128430253765
254.5,9.943,4.87229862475442,2346.9437228110123,6.960263301480282
255.0,9.906,4.862745098039215,2320.382902477508,6.940486506087053
255.5,9.918,4.853228962818004,2316.9132290761745,6.937890518971091
256.0,9.886,4.84375,2293.0031532226562,6.919921422964281
256.5,9.899,4.834307992202729,2290.083300960219,6.917717456995104
257.0,9.889,4.824902723735408,2276.5745547941674,6.907493252622072
257.5,9.892,4.815533980582524,2269.1181987580353,6.901830346793691
258.0,9.892,4.8062015503875966,2260.331689297517,6.895139283323731
258.5,9.845,4.796905222437137,2230.2508646446354,6.87208352065759
259.0,9.886,4.787644787644788,2240.1910324771543,6.87972792853441
259.5,9.821,4.7784200385356455,2202.3182010996393,6.850464451295151
260.0,9.845,4.769230769230769,2204.591432544379,6.852231528712156
260.5,9.785,4.760076775431862,2169.449649242377,6.824760160445257
261.0,9.85,4.75095785440613,2189.9531128433227,6.8408285218897555
261.5,9.817,4.741873804971319,2166.993286801765,6.822827503565032
262.0,9.84,4.732824427480916,2168.8573299924246,6.824294276070765
262.5,9.796,4.723809523809524,2141.323621030023,6.802531741582548
263.0,9.824,4.714828897338403,2145.4015049747723,6.805768074762207
263.5,9.809,4.705882352941177,2130.7455999999997,6.794115100585211
264.0,9.833,4.696969696969697,2133.0822160009184,6.795976973938554
264.5,9.814,4.688090737240076,2116.8209491761395,6.7829877263101475
265.0,9.799,4.679245283018868,2102.398982949092,6.771404915399897
265.5,9.795,4.670433145009416,2092.7781876216927,6.763644923808998
266.0,9.797,4.661654135338346,2085.7695030583986,6.757974960290233
266.5,9.809,4.652908067542214,2083.04385154793,6.755766073105371
267.0,9.816,4.644194756554307,2078.2124729705843,6.751845357406897
